userid,amount,usercurrencyamount,usercurrencycode,provider,countrycode,market,coins
9df337ca-7ac5-4495-80d6-a070c68d72d0,2.77,2.15,gbp,paypal,gb,gb,240
4ddcf97d-c0ba-4199-beda-bc6b9052b2a9,0.27,0.19,gbp,amazon,gb,gb,135
c06e57ad-8f66-434c-a48f-e4ac9248b66e,0.43,0.34,gbp,paypal,gb,gb,154
4fe1a606-1ca7-4e64-90a1-09b461ebf964,0.29,0.22,gbp,amazon,gb,gb,45
870898d6-9f94-437b-9120-be5c291c6d4c,0.08,0.06,gbp,amazon,gb,gb,162
f50e2076-3a7d-4124-83ff-9965bd5306e5,2.56,2.0,gbp,paypal,gb,gb,2360
473b1a7a-0e17-4dd4-81a5-74e5bbde4422,3.37,2.38,gbp,paypal,gb,gb,60
fe1ddbf7-9818-421d-a049-f76f8133cf2c,6.53,5.14,gbp,paypal,gb,gb,40
41e009e9-2a8c-4a96-ace7-ff6d509c3f5a,2.6,2.03,gbp,paypal,gb,gb,30
210f8c11-49d9-46eb-b1df-e75709e2ca7d,1.74,1.37,gbp,paypal,gb,gb,37740
e894801c-b70d-43f0-827a-dc5e461a29c7,2.98,2.01,gbp,paypal,gb,gb,82444400
3c13b5ba-4f32-4aad-ba6a-e15aa7893907,5.27,4.1,gbp,paypal,gb,gb,6254
ffa7ada5-18dd-4381-a633-aec0ff5eac83,5.89,4.43,gbp,paypal,gb,gb,7360
714f9b7f-f25e-4623-b473-39c9abedb976,0.67,0.53,gbp,paypal,gb,gb,1590
bccb12b9-1ec4-49d8-ae6c-0ecaac86c2ca,2.81,2.03,gbp,paypal,gb,gb,14618
ac1b96e1-57f2-48b4-8855-3f8180f98bbc,0.21,0.13,gbp,amazon,gb,gb,2772
709d4d27-4b91-4cc6-a8da-b84bbd54e21e,0.44,0.34,gbp,paypal,gb,gb,1375
97d602b0-b751-4188-b0dd-18f2264be777,3.1,2.41,gbp,paypal,gb,gb,975
5b1eded8-1f9b-4593-92c9-dfd4b93ca78a,1.14,0.9,gbp,paypal,gb,gb,1427
10dc8dd7-a970-4f22-aeb2-d804fde563bd,4.33,3.28,gbp,paypal,gb,gb,5411120
06b259e1-f4e6-4afa-859a-afcc3d50ed01,2.93,2.23,gbp,paypal,gb,gb,3
992e489e-0ce1-4980-8555-2e6bb7b94438,0.68,0.54,gbp,clean_air_task_force,gb,gb,300
38093e0c-9bd9-4729-8f7d-4c985d7a5005,0.08,0.06,gbp,amazon,gb,gb,270
34b2e112-4829-40a1-9ece-fe6cad78885c,0.37,0.29,gbp,paypal,gb,gb,1620
ba372d25-d864-4f38-a163-32ab8c19910b,4.91,3.77,gbp,paypal,gb,gb,400
d181930a-c641-4ef8-954d-301d19a98861,0.3,0.2,gbp,amazon,gb,gb,21
71f39cfb-29ae-44dc-8293-0bd08936f1bc,1.04,0.82,gbp,amazon,gb,gb,10
a16b1bf6-b71f-4e90-a5a8-2dd086119f89,1.56,1.22,gbp,paypal,gb,gb,345
b69c5101-38db-405b-adde-76ad6023bca7,6.8,5.38,gbp,paypal,gb,gb,1796
15033229-5399-45da-a213-7069e5c8c7c1,0.42,0.33,gbp,paypal,gb,gb,105
15033229-5399-45da-a213-7069e5c8c7c1,0.49,0.38,gbp,amazon,gb,gb,105
398636ec-51e4-4287-90f5-d0aa7105e7e7,1.4,1.1,gbp,google_play,gb,gb,420
44ed6e94-3be5-42b9-a44d-81517088677d,3.17,2.27,gbp,paypal,gb,gb,2805
22c6aa76-3be1-4665-87fb-19f17be8060a,10.58,8.3,gbp,amazon,gb,gb,13
a16b1bf6-b71f-4e90-a5a8-2dd086119f89,1.56,1.22,gbp,paypal,gb,gb,20
96712a84-ce22-4010-8704-b1397261d2ea,3.32,2.5,gbp,paypal,gb,gb,12333
80be6d70-5624-41a7-acc0-82e610fd969c,2.89,2.05,gbp,paypal,gb,gb,10963
3b859689-0957-45e9-bc3a-1263923c8078,0.89,0.71,gbp,paypal,gb,gb,7040
b4c2373d-37d9-4e41-8cda-e6b2bfb09b1d,0.31,0.24,gbp,paypal,gb,gb,23275
d097b6b6-bdb1-440f-980b-e410385c3198,0.65,0.5,gbp,amazon,gb,gb,4556255
c6082687-5152-48d9-bd40-c17f63f3ffa6,3.93,3.0,gbp,paypal,gb,gb,352470
21f0b8e9-ca21-4041-9f0d-e010195819a8,0.44,0.34,gbp,amazon,gb,gb,2284
84dbaf14-5698-4ce6-b210-7b7b3c9291fd,0.34,0.27,gbp,paypal,gb,gb,16906
386453a7-c82a-4fde-9cbb-41f0758957c2,3.49,2.73,gbp,paypal,gb,gb,643
61b66046-8ced-47f7-800e-7024402c11d7,2.75,2.14,gbp,paypal,gb,gb,440
569184ae-1012-413d-af4c-cf556d176c98,0.7,0.52,gbp,amazon,gb,gb,1800
6b8be663-d4d1-47c1-b326-976974f89b2b,0.63,0.5,gbp,paypal,gb,gb,280
65cdcf0e-5fc8-4be8-bedf-70c71aa5a2ab,4.03,2.88,gbp,paypal,gb,gb,1495
1100dc36-443a-4b1a-9a77-455f9e05e7d2,3.26,2.54,gbp,paypal,gb,gb,11
22c6aa76-3be1-4665-87fb-19f17be8060a,10.58,8.3,gbp,amazon,gb,gb,55
36cc48c1-b981-42af-9415-c6b19b46678a,2.89,2.0,gbp,paypal,gb,gb,360
6fbef15b-7478-4a55-b22a-c5c8629b9ca6,0.99,0.78,gbp,paypal,gb,gb,720
ebb80ad3-a5b1-44b4-a5bc-d1c6c27ba260,0.18,0.14,gbp,paypal,gb,gb,18
6564db7c-ed8e-40bb-b89b-3636eb632744,1.91,1.49,gbp,paypal,gb,gb,2300
b66797b6-25e6-4fb2-810a-ea1390e91a16,0.58,0.46,gbp,paypal,gb,gb,350
ba0669e5-ff26-402c-a1ab-fd25f6eeb0b1,19.68,15.38,gbp,paypal,gb,gb,68
fbe06998-1989-43f8-bbd3-5e4a58051654,2.82,2.03,gbp,paypal,gb,gb,40
e8c72118-fe6d-4574-85ca-39bfe593eac6,4.53,3.44,gbp,paypal,gb,gb,190
df03b9cc-fd98-42d1-91bc-1d6a08a4cb12,2.88,2.06,gbp,paypal,gb,gb,11397
abbaac93-5e69-4012-9354-949e2d5044b7,2.95,2.25,gbp,paypal,gb,gb,9480
16848deb-b7fd-4529-8d11-44a78ecf1d62,2.0,1.58,gbp,amazon,gb,gb,550
cd628ef2-961c-4ba6-b3d3-cc52de6d1eda,1.07,0.84,gbp,paypal,gb,gb,3148
442df95c-71b3-4672-b4e1-98a920a291fa,0.66,0.52,gbp,paypal,gb,gb,566
32ab00ff-68c0-4748-a300-61ab62536d03,1.42,1.12,gbp,paypal,gb,gb,5692
c40e9d56-841c-4901-a296-570d4c780ced,0.38,0.3,gbp,paypal,gb,gb,12118
7ebf1ede-ac2e-46f3-90d2-ccc1d5903001,2.63,2.04,gbp,paypal,gb,gb,4924
14bb7b02-ee6d-403d-a8c7-0a790cb6cc20,0.37,0.29,gbp,amazon,gb,gb,2196
f2f67e80-4f55-4c14-b7d4-a198e4597d76,0.82,0.65,gbp,paypal,gb,gb,2910
1a979bb3-b6a4-4643-ad9b-793f276443dd,1.48,1.17,gbp,paypal,gb,gb,420
20d940f2-8ca8-4440-9e6b-97a57d21e826,3.92,3.09,gbp,paypal,gb,gb,111
14a05c76-76ae-4870-9252-1efe93a5c577,0.15,0.12,gbp,amazon,gb,gb,1540
3fa9c76a-d013-49e7-88d1-f403315ec1c9,0.24,0.19,gbp,paypal,gb,gb,1560
908fe0e7-230c-4af7-93d9-28c6462b0bcd,5.98,4.68,gbp,paypal,gb,gb,1167
efba5ff5-2ef7-4b09-b141-5b39dd0300d9,0.09,0.06,gbp,ukraine,gb,gb,13450
5d635f91-1815-437e-9529-2115afaeb870,0.52,0.41,gbp,paypal,gb,gb,1292
70553639-b121-4241-b813-50417bf04362,1.59,1.25,gbp,amazon,gb,gb,812
70553639-b121-4241-b813-50417bf04362,0.91,0.71,gbp,paypal,gb,gb,812
dab2daf7-3cb7-4668-8a4e-3b8097cf8cfc,2.93,2.29,gbp,paypal,gb,gb,2288
09191554-c615-455a-8726-9bf7e21f8592,0.13,0.1,gbp,paypal,gb,gb,560
3b859689-0957-45e9-bc3a-1263923c8078,0.89,0.71,gbp,paypal,gb,gb,1375
4de98a03-da57-44f9-8f00-da43404ac2a8,0.39,0.29,gbp,amazon,gb,gb,676
0d60ac80-0a80-4d23-93b3-a3c1294b39bb,2.77,1.93,gbp,amazon,gb,gb,371
ce1933ae-61dc-42df-9966-b3c67491b895,0.63,0.5,gbp,paypal,gb,gb,45
c24ea2d6-f855-4a54-80e2-ca840dbf928e,2.16,1.64,gbp,amazon,gb,gb,120
03f47fb0-efb8-4d2e-907d-dd04e4d05b0d,3.8,2.66,gbp,paypal,gb,gb,21
473b1a7a-0e17-4dd4-81a5-74e5bbde4422,3.37,2.38,gbp,paypal,gb,gb,194
68111004-c673-404b-9bc0-ee651775b838,13.11,10.01,gbp,paypal,gb,gb,36
7d652972-af5b-4d1f-a113-51cab6592add,2.92,2.17,gbp,paypal,gb,gb,18
66fedc5e-b15d-4037-bbb6-545cbdc188b5,2.62,2.05,gbp,amazon,gb,gb,150
ce55992d-409f-4267-87e5-e40162fe0259,0.61,0.45,gbp,amazon,gb,gb,10
ea448470-18e1-4f7c-abb5-64bfb2a58295,1.04,0.81,gbp,amazon,gb,gb,14469
f2a514ad-4b49-4845-bb52-09957dd907b7,2.71,2.04,gbp,paypal,gb,gb,13511
26c9c8ef-0a56-4130-ad00-f19b09220adf,3.79,2.98,gbp,paypal,gb,gb,269775
9b7b0bb9-3b0b-4ca9-a539-587f3894d64c,1.62,1.27,gbp,google_play,gb,gb,3818
a2df7261-6d1a-430a-9a11-06303345ae48,0.35,0.28,gbp,paypal,gb,gb,2172
4041d3e8-4981-43a7-a712-0f24e34bf6d1,9.29,7.24,gbp,paypal,gb,gb,10164
fbe06998-1989-43f8-bbd3-5e4a58051654,2.82,2.03,gbp,paypal,gb,gb,600
c1044793-88b4-4cae-8271-103ff6e8f79f,0.16,0.13,gbp,paypal,gb,gb,495
3e528cfc-e52d-4fe7-a876-3795ca386221,0.14,0.1,gbp,amazon,gb,gb,1270
91f932ad-adc5-4515-b5e9-5845b87f50c8,1.34,1.03,gbp,google_play,gb,gb,5308
11705834-3ac5-459c-bc2f-0222504ad2cc,1.0,0.79,gbp,amazon,gb,gb,198
307d53b1-f52b-41d9-b1e4-9a80ab7ec26a,2.73,2.07,gbp,paypal,gb,gb,951
569184ae-1012-413d-af4c-cf556d176c98,0.7,0.52,gbp,amazon,gb,gb,480
0229a9f3-072d-476c-a6b7-6770c9032854,4.11,3.19,gbp,paypal,gb,gb,540
a752c6af-61a9-4f33-b300-dfaacfe7f636,2.66,2.03,gbp,paypal,gb,gb,6050
736b0b87-61c5-4b1e-8210-6e1be44130db,11.88,9.22,gbp,paypal,gb,gb,317
e72a6c10-e215-45b7-b468-53a73e6d207c,0.44,0.34,gbp,amazon,gb,gb,10
4fc611f7-4952-44d2-908b-6b83cee424b6,1.64,1.29,gbp,paypal,gb,gb,550
8862be98-9f85-46bd-a410-a3031bdcd0da,0.12,0.1,gbp,paypal,gb,gb,280
5d69380d-60e0-4441-ade1-e0f283da33ca,1.95,1.53,gbp,amazon,gb,gb,420
8a746b75-4a8f-4c19-8c6e-b406aa2717ae,2.77,2.18,gbp,paypal,gb,gb,39
baccc255-0b56-4198-88be-1666c7feb181,5.4,4.11,gbp,paypal,gb,gb,10030
86995a34-28d6-48b4-a75b-dd8d4d27a5ed,0.13,0.11,gbp,ukraine,gb,gb,15810
61b66046-8ced-47f7-800e-7024402c11d7,2.75,2.14,gbp,paypal,gb,gb,1350
028d44f8-78b4-4e8e-b96a-38a1270cb95e,0.89,0.7,gbp,paypal,gb,gb,45
d6a9a490-9e34-40d1-aa21-06466f53823c,1.77,1.4,gbp,paypal,gb,gb,6166
9c08948c-3cfd-4693-997a-b40181581171,1.52,1.13,gbp,google_play,gb,gb,15326
65944343-0379-486d-9d5a-047f3e12e7c4,2.76,2.0,gbp,paypal,gb,gb,23370
4d25e0f0-e5b1-494d-b88b-87185b4dee4d,3.63,2.85,gbp,paypal,gb,gb,1082
ee03ebee-84b8-4e2f-a65a-4f26f4876e80,1.62,1.29,gbp,amazon,gb,gb,2332
3639eefb-1919-479b-baff-bf423e22cc06,1.48,1.15,gbp,paypal,gb,gb,5464
22c6aa76-3be1-4665-87fb-19f17be8060a,10.58,8.3,gbp,amazon,gb,gb,2385
65a355f0-cc4e-4646-a01a-f16ad6ed219e,2.8,2.05,gbp,paypal,gb,gb,1524
8f0076b6-3477-4e99-a2aa-fd72851ed7c6,2.88,2.15,gbp,paypal,gb,gb,8620
5a609847-68d9-4b00-89b3-a1a8b73b7655,1.78,1.4,gbp,paypal,gb,gb,92
353e9fe4-9a3f-465c-82f2-46bdfe9db4a9,1.93,1.5,gbp,amazon,gb,gb,4800
3b669e3e-5c69-4ee0-a234-1efd70b75ba1,7.22,5.01,gbp,paypal,gb,gb,1320
13bbbb29-b63e-4d53-a024-68d557804d1b,1.05,0.81,gbp,amazon,gb,gb,15795
77c04d50-4d8d-4b6d-b6b7-b4d27ab754e9,2.51,1.97,gbp,reward_link,gb,gb,836
21a114d7-0b78-430a-89cf-e6a9a9cb20c8,2.71,2.04,gbp,paypal,gb,gb,400
c057408f-c9da-45c5-b517-d1dc43cb76b2,2.97,2.26,gbp,paypal,gb,gb,800
e78705d4-b746-4933-a254-b490021551b9,2.83,2.07,gbp,paypal,gb,gb,670
789898b2-7c02-4587-abbc-15a99a2f9ff8,7.48,5.84,gbp,google_play,gb,gb,680
6bf8b737-a812-45ea-b2d2-eb44579c4840,0.39,0.31,gbp,amazon,gb,gb,232
c63107fa-2399-4fdf-a347-4cd3eb521fc5,5.07,3.74,gbp,paypal,gb,gb,392
349af51d-e37b-431d-bb3e-7d436077f3dc,9.66,7.64,gbp,paypal,gb,gb,210
8a9a2cfd-fc54-4396-b2b9-1231d527ab57,0.96,0.76,gbp,amazon,gb,gb,26
26c9c8ef-0a56-4130-ad00-f19b09220adf,3.79,2.98,gbp,paypal,gb,gb,270
f41550b2-cf79-4835-ae69-474f5c10c868,2.81,2.08,gbp,paypal,gb,gb,1050
9d695754-1216-4fe4-b573-2025187af553,3.97,3.13,gbp,paypal,gb,gb,45
ba372d25-d864-4f38-a163-32ab8c19910b,4.91,3.77,gbp,paypal,gb,gb,42
3e528cfc-e52d-4fe7-a876-3795ca386221,0.14,0.1,gbp,amazon,gb,gb,72
4d25e0f0-e5b1-494d-b88b-87185b4dee4d,3.63,2.85,gbp,paypal,gb,gb,660
7385df03-a379-42ac-8780-2264c975adb3,2.86,2.21,gbp,paypal,gb,gb,533
a6168eb3-02db-424d-863c-f5285c61e092,7.34,5.71,gbp,google_play,gb,gb,1200
6de6f974-4a45-4ec3-b96c-9776af39b5e6,2.84,2.21,gbp,paypal,gb,gb,240
6a114034-05d3-41f7-89dd-b81e140a3b4b,2.59,2.0,gbp,paypal,gb,gb,158
68111004-c673-404b-9bc0-ee651775b838,13.11,10.01,gbp,paypal,gb,gb,1210
1d2b0cbb-d41c-4705-b0ab-728da4301a71,10.17,7.8,gbp,paypal,gb,gb,2600
f66332e6-396e-41a5-a258-48c71879a383,8.33,6.11,gbp,paypal,gb,gb,12578
40c46ad2-bde9-4f33-bac3-dc24257761e7,3.85,3.02,gbp,amazon,gb,gb,4016
82edb190-b0ed-4eba-b32c-eb4a97dc159a,1.13,0.89,gbp,paypal,gb,gb,1933795
554faea4-3c02-4bc0-ac0a-228519984b4d,2.93,2.26,gbp,paypal,gb,gb,12102
fda28cfa-fdfb-496b-bf25-53cc6c40d931,2.85,2.25,gbp,paypal,gb,gb,776
54ad2406-6fb4-4b87-a574-1252c594a78c,0.67,0.53,gbp,amazon,gb,gb,1836
e1a839f7-d0f9-4fab-a555-31f11560a883,2.81,2.04,gbp,paypal,gb,gb,225
4eba66ad-b289-4250-bb54-79b02d1cf39b,2.84,2.16,gbp,paypal,gb,gb,5190
f3028f46-8032-4915-bf2e-fdf053c59d49,0.24,0.16,gbp,amazon,gb,gb,2250
520a6ebe-85b9-4cc8-9269-d7f58058cc99,5.7,4.49,gbp,paypal,gb,gb,1375
10555c84-226d-452e-b850-3e019c251cda,0.55,0.43,gbp,amazon,gb,gb,10
ddf16a8a-05df-4167-86fc-6536ff482ccb,2.79,2.15,gbp,paypal,gb,gb,296
64d4b76a-6c57-49eb-833d-3c29a80ee0d6,2.76,2.16,gbp,paypal,gb,gb,49800
29a28fae-91fc-4090-bb1a-25b1c8b87640,0.79,0.62,gbp,amazon,gb,gb,2317
b10ac010-d06f-4d0d-bd33-33bb9cdd1927,1.72,1.25,gbp,google_play,gb,gb,40
a8b03879-6641-4595-8761-04659374691f,1.75,1.33,gbp,amazon,gb,gb,360
3e7f224d-5194-4823-82d1-4d13882e8e6c,0.15,0.11,gbp,amazon,gb,gb,135
2a821e0a-78e3-446c-9221-809cc82c9495,2.96,2.32,gbp,paypal,gb,gb,3122
46ce27d7-70a5-41b8-bd3e-145313b2904b,1.47,1.15,gbp,google_play,gb,gb,40460
f11183ef-bb35-41f3-a182-97ed8307a994,1.41,1.11,gbp,google_play,gb,gb,9750
9e5a2a8f-df5c-4f7b-9f4a-c87c48c0e50d,0.59,0.46,gbp,paypal,gb,gb,3700
9df337ca-7ac5-4495-80d6-a070c68d72d0,2.77,2.15,gbp,paypal,gb,gb,210
8231927c-d3a8-4038-804a-224179067eb7,3.03,2.3,gbp,paypal,gb,gb,7
26c9c8ef-0a56-4130-ad00-f19b09220adf,3.79,2.98,gbp,paypal,gb,gb,10
e5d92fe5-11a2-4682-a139-21342e8a0d65,2.72,2.13,gbp,paypal,gb,gb,2025
2ad1fb12-e94b-4353-89aa-0969d2604c08,0.56,0.43,gbp,the_hunger_project,gb,gb,438
5f3add6e-2a03-41b0-ad2b-f1bfb188d92b,0.12,0.1,gbp,amazon,gb,gb,4250
99625ece-727b-43b9-ace5-3479a31fdd81,1.34,1.06,gbp,paypal,gb,gb,180
470e1bd3-375e-4490-8071-9182c557d864,2.59,2.0,gbp,paypal,gb,gb,4
48c47ca6-bfc5-4197-a232-0fa98f6ffa21,1.84,1.45,gbp,paypal,gb,gb,70
abb88076-9c71-4d88-996d-a7a441ca3700,3.47,2.71,gbp,paypal,gb,gb,18
13bbbb29-b63e-4d53-a024-68d557804d1b,1.05,0.81,gbp,amazon,gb,gb,390
ef9d1005-1e22-4ea8-a742-7c3ada339a63,2.66,2.05,gbp,paypal,gb,gb,7521
e3080a4f-6125-4823-9d20-dbf4775ed0a5,0.14,0.11,gbp,paypal,gb,gb,4300
14968ff3-11ee-4f0a-87a5-03f9a376e7c0,2.72,2.02,gbp,paypal,gb,gb,1145880
dfe11372-ebbc-4a64-aa81-e0effe379969,0.62,0.49,gbp,reward_link,gb,gb,885
dfe11372-ebbc-4a64-aa81-e0effe379969,0.13,0.1,gbp,amazon,gb,gb,885
d1401b35-4c2a-4ec3-92b9-d4a1259d69df,0.14,0.11,gbp,amazon,gb,gb,1973
25944467-c2ec-4cd8-bb63-a341462f7583,2.67,2.03,gbp,paypal,gb,gb,1154
0f54f986-874e-44d5-ae67-319a3898b926,1.17,0.91,gbp,amazon,gb,gb,2150
b3115873-2340-446b-8422-a4b8dc181cb6,2.65,2.05,gbp,paypal,gb,gb,820
261b7187-59a5-4971-9eca-14bb427270c7,3.9,3.04,gbp,paypal,gb,gb,1142
25eca32d-06e2-473c-b731-52bfe392218a,7.05,5.06,gbp,paypal,gb,gb,2934
cf856f6b-b7c3-4af1-a939-761c319fa649,25.93,20.26,gbp,paypal,gb,gb,3065
3ecc3c7a-cd3c-4862-80c5-701d8e3e68d3,0.38,0.3,gbp,paypal,gb,gb,7800
b5b3d579-e318-412a-b029-7c4ae121ed16,1.16,0.88,gbp,paypal,gb,gb,81
0ceac8ec-20d7-482c-9954-835ad3b1f70f,1.41,1.09,gbp,google_play,gb,gb,40
b6384745-2cc1-4bbc-a2d3-f69e4db55779,2.89,2.27,gbp,paypal,gb,gb,36295
748c5ad2-01be-4758-83e3-8b9522153da0,8.46,6.3,gbp,paypal,gb,gb,40
cc7ecff8-4720-4e41-b52f-942ef33298a6,1.74,1.37,gbp,google_play,gb,gb,413
cc7ecff8-4720-4e41-b52f-942ef33298a6,0.68,0.54,gbp,paypal,gb,gb,413
b11cb902-193d-421c-a4da-3a792dfd16e3,7.28,5.56,gbp,paypal,gb,gb,75
3e7f224d-5194-4823-82d1-4d13882e8e6c,0.15,0.11,gbp,amazon,gb,gb,57
ddf16a8a-05df-4167-86fc-6536ff482ccb,2.79,2.15,gbp,paypal,gb,gb,1525
ca6d3a18-880a-4bbd-b4e2-1c7351697b07,0.32,0.25,gbp,paypal,gb,gb,60
68111004-c673-404b-9bc0-ee651775b838,13.11,10.01,gbp,paypal,gb,gb,16
8d2a30cf-3bea-4a73-aaa1-1e4a0287fe79,3.84,3.01,gbp,paypal,gb,gb,4400
f63690e1-0dca-4690-87d1-4ef28964d695,3.46,2.61,gbp,paypal,gb,gb,45
8c6830ec-53f5-49f6-903b-b5590464b5bd,5.07,3.83,gbp,paypal,gb,gb,154
f9e8730e-6865-443f-baa1-dd1593fb9961,0.2,0.15,gbp,paypal,gb,gb,60
073947a3-cb9d-49ef-b8f6-be402303cc00,0.19,0.15,gbp,paypal,gb,gb,100
4e53c943-bd29-4e6a-b413-c40caf714198,2.83,2.18,gbp,paypal,gb,gb,4
4e53c943-bd29-4e6a-b413-c40caf714198,2.83,2.18,gbp,paypal,gb,gb,8
72785597-7f7a-48e5-a022-22fc0e39e514,1.38,1.09,gbp,paypal,gb,gb,120
db51f963-e45e-40b2-96d5-de3e840071ef,1.09,0.85,gbp,paypal,gb,gb,120
2b77f278-5603-465c-a59c-ac371eafcbd2,0.4,0.31,gbp,paypal,gb,gb,24
d81ce8f3-8742-4a4a-9861-d612a94494cc,3.08,2.26,gbp,paypal,gb,gb,6095
608a0cbc-57aa-4376-aff6-ad8e0d3cad73,27.16,20.84,gbp,paypal,gb,gb,5320
5d635f91-1815-437e-9529-2115afaeb870,0.52,0.41,gbp,paypal,gb,gb,577
b66b6d82-3ef3-4734-8aaf-ec7501456be8,4.64,3.61,gbp,paypal,gb,gb,17100
dad10497-d76d-40c8-a794-e61b3ae83594,3.37,2.64,gbp,paypal,gb,gb,6280
55a6ec17-f52b-4dc9-8e9d-7d7c3bf53613,0.11,0.08,gbp,amazon,gb,gb,1080
5703a787-cd86-448a-8eb3-6a8912220ec9,0.51,0.4,gbp,paypal,gb,gb,5875
99215067-84d1-41e3-adef-de94dca14a5d,1.54,1.16,gbp,google_play,gb,gb,1110
da4a057f-c788-4650-a789-38332ee7beed,10.93,8.21,gbp,paypal,gb,gb,1275
d11d1608-7244-4967-be26-19a17a2db4f4,13.13,10.2,gbp,paypal,gb,gb,16495
6cf355ff-bc83-4f16-b83f-c48928c4fa26,0.21,0.17,gbp,paypal,gb,gb,595
ad61802b-4570-4aa1-8f69-0d682d814c2a,2.64,2.05,gbp,paypal,gb,gb,396
ef137301-0bc9-4741-b798-6d71eb5c9252,0.55,0.44,gbp,paypal,gb,gb,2720
479fc9c6-3233-4fb8-afe4-a65aa81f4f88,2.59,2.03,gbp,paypal,gb,gb,790
c00ccf21-1abd-4a24-9f45-ae3558c2dec5,0.15,0.1,gbp,amazon,gb,gb,280
d8707e1c-5928-43a2-9412-9fd6d953d54c,2.76,2.12,gbp,paypal,gb,gb,210
83701b56-1475-4ef0-b90a-c8158869b8d9,0.43,0.32,gbp,amazon,gb,gb,20945
7bb18fa1-952c-4c3b-88d7-1090da0404e8,2.82,2.16,gbp,paypal,gb,gb,496
7d523f05-40de-4cd1-8b1c-479795721ad7,0.52,0.41,gbp,paypal,gb,gb,32655
a6d8951c-c59f-4c35-a110-d4df2b38cd99,0.2,0.16,gbp,amazon,gb,gb,188
acf170cc-e9cd-4808-85e4-453c9495e5c1,3.39,2.59,gbp,paypal,gb,gb,75
8538845f-059d-4e33-9b01-0af2773ff29c,0.43,0.34,gbp,paypal,gb,gb,1100
82edb190-b0ed-4eba-b32c-eb4a97dc159a,1.13,0.89,gbp,paypal,gb,gb,8200
7d7e4c07-d121-4062-8fbc-c6f1c1918b06,0.29,0.23,gbp,amazon,gb,gb,360
2b77f278-5603-465c-a59c-ac371eafcbd2,0.4,0.31,gbp,paypal,gb,gb,560
99215067-84d1-41e3-adef-de94dca14a5d,1.54,1.16,gbp,google_play,gb,gb,1280
dea3e7c1-e73e-4466-b8ee-e9231e709910,1.2,0.94,gbp,paypal,gb,gb,420
64d4b76a-6c57-49eb-833d-3c29a80ee0d6,2.76,2.16,gbp,paypal,gb,gb,50
93b981ea-40b2-4bb7-aba8-88d850ac1e27,0.9,0.69,gbp,amazon,gb,gb,60
7a159972-eece-4472-b23e-ff72c8df7c7b,2.74,2.16,gbp,paypal,gb,gb,5347
3d187ab4-63de-4f02-8f37-15980b1efbd2,2.63,2.03,gbp,paypal,gb,gb,2450
02f39168-195d-4362-9a90-0ca1c4bf6ddc,1.5,1.18,gbp,paypal,gb,gb,536
48b11571-21e4-4b3c-ad04-0d379512a83e,2.68,2.05,gbp,paypal,gb,gb,460
f4e63e0b-2d0c-4944-b3da-b96c50c58149,3.09,2.34,gbp,paypal,gb,gb,1920
f4356db2-d850-4378-a531-9011d2348fa6,24.22,17.92,gbp,paypal,gb,gb,2460
c557dddc-fa37-4cdb-9f2c-06a39856e8fc,0.41,0.32,gbp,amazon,gb,gb,1757
6817aed1-c076-4906-897d-7b736e169f2b,0.51,0.4,gbp,amazon,gb,gb,6325
6817aed1-c076-4906-897d-7b736e169f2b,0.81,0.64,gbp,paypal,gb,gb,6325
6564db7c-ed8e-40bb-b89b-3636eb632744,1.91,1.49,gbp,paypal,gb,gb,2210
7cf99c5c-4d9d-49dc-8aab-3cc8cc68ddfa,1.58,1.22,gbp,google_play,gb,gb,20
cf82d303-e13d-459a-a841-c7325e73d8cd,1.06,0.84,gbp,paypal,gb,gb,178
0f238234-45da-4ee5-8d73-e7d64c64a3dc,1.16,0.91,gbp,paypal,gb,gb,240
0f238234-45da-4ee5-8d73-e7d64c64a3dc,0.15,0.11,gbp,amazon,gb,gb,240
82edb190-b0ed-4eba-b32c-eb4a97dc159a,1.13,0.89,gbp,paypal,gb,gb,3420
f3a80fea-5399-4b95-ae86-685d0fe66189,3.54,2.78,gbp,paypal,gb,gb,100
d2335854-3d74-46bc-abff-86d3b1883466,1.14,0.9,gbp,paypal,gb,gb,13780
d2335854-3d74-46bc-abff-86d3b1883466,0.59,0.47,gbp,amazon,gb,gb,13780
d11d1608-7244-4967-be26-19a17a2db4f4,13.13,10.2,gbp,paypal,gb,gb,2300
8a7907b6-3a18-4cf8-b98c-39fea6653bb2,1.47,1.16,gbp,amazon,gb,gb,380
e8c72118-fe6d-4574-85ca-39bfe593eac6,4.53,3.44,gbp,paypal,gb,gb,1840
bccc64ff-4b79-4da7-adaa-688cb1a713eb,2.8,2.11,gbp,paypal,gb,gb,270
b66797b6-25e6-4fb2-810a-ea1390e91a16,0.58,0.46,gbp,paypal,gb,gb,780
766b9b7e-438c-4049-b17f-8b03e08128de,0.64,0.5,gbp,paypal,gb,gb,74
4b933acf-164f-4779-a353-301da3b6823c,4.32,3.32,gbp,paypal,gb,gb,632
e7de48fb-1133-4ce1-bd6b-a4150a97be32,6.36,4.88,gbp,paypal,gb,gb,274
b0a569ef-c132-474f-a1cc-3e40c3e89135,0.15,0.12,gbp,paypal,gb,gb,48
22c6aa76-3be1-4665-87fb-19f17be8060a,10.58,8.3,gbp,amazon,gb,gb,1620
